from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP
5661	5680	JAX00404272	JAX00404320	20	67858859	68013373	chr15	4.83050332982508
5681	5700	JAX00404321	JAX00063212	20	68021030	68138760	chr15	4.82122861910689
5701	5720	JAX00404354	JAX00404396	20	68177689	68345460	chr15	4.8064267435969
5721	5740	JAX00404399	JAX00404445	20	68351365	68442316	chr15	4.79825302656727
5741	5760	JAX00404450	JAX00404496	20	68465888	68639787	chr15	4.7857214250817
5761	5780	JAX00404498	JAX00063259	20	68653030	68774078	chr15	4.77469021679991
5781	5800	JAX00404552	JAX00063277	20	68782715	69006432	chr15	4.7601014023323
5801	5820	JAX00404623	JAX00404653	20	69021564	69195411	chr15	4.74350765773938
5821	5840	JAX00404665	JAX00404707	20	69219438	69519858	chr15	4.74290347381843
5841	5860	JAX00404708	JAX00063338	20	69519980	69812828	chr15	4.74333773064267
5861	5880	JAX00404754	JAX00063360	20	69828723	70105386	chr15	4.67885378193081
5881	5900	UNC25832058	JAX00404829	20	70124674	70297833	chr15	4.70255311105049
5901	5920	UNC25835716	JAX00404868	20	70313993	70510527	chr15	4.66952393159782
5921	5940	JAX00404871	JAX00404912	20	70534017	70762542	chr15	4.64906583138921
5941	5960	JAX00404913	JAX00404942	20	70763375	70965173	chr15	4.64846981180323
5961	5980	JAX00188128	JAX00404969	20	70977010	71130244	chr15	4.64812125982311
5981	6000	JAX00207501	JAX00405019	20	71132629	71299013	chr15	4.64783072196546
6001	6020	JAX00405021	UNC25853997	20	71305081	71499720	chr15	4.64789408600505
6021	6040	JAX00405074	JAX00405126	20	71504640	71678441	chr15	4.64719886533473
6041	6060	UNC150445290	JAX00405209	20	71687512	71831984	chr15	4.76584844697234
6061	6080	JAX00405211	UNC25861296	20	71832964	71963860	chr15	4.75821888788812
6081	6100	UNC25861457	JAX00063507	20	71979568	72053845	chr15	4.75167474552713
6101	6120	JAX00405279	UNC25864502	20	72056235	72203156	chr15	4.73782983012491
6121	6140	JAX00405322	JAX00405347	20	72214413	72368921	chr15	4.71955962000521
6141	6160	UNC25866581	JAX00405385	20	72377304	72530753	chr15	4.65858419588942
6161	6180	JAX00405386	JAX00405405	20	72538491	72681682	chr15	4.61089727318293
6181	6200	JAX00063553	JAX00405441	20	72693924	72863467	chr15	4.61200165661003
6201	6220	JAX00405445	JAX00405484	20	72871048	73049239	chr15	4.58396869115623
6221	6240	JAX00207542	JAX00405528	20	73057156	73322373	chr15	4.49466486649543
6241	6260	JAX00405531	JAX00405585	20	73335377	73504942	chr15	4.44958253552373
6261	6280	JAX00405588	UNC25883237	20	73516200	73664293	chr15	4.56720481259379
6281	6300	JAX00405642	UNC25885728	20	73682446	73834846	chr15	4.80435572424383
6301	6320	UNC25885779	JAX00063643	20	73841245	73895661	chr15	4.82575463690518
6321	6340	UNC25886803	JAX00405731	20	73905944	74039841	chr15	4.84116411543725
6341	6360	JAX00405732	JAX00405771	20	74040590	74092299	chr15	4.86332603834915
6361	6380	JAX00405773	JAX00405820	20	74104166	74223886	chr15	4.87759421294041
6381	6400	UNC150944618	JAX00063685	20	74228691	74460615	chr15	4.79760143707662
6401	6420	JAX00405866	JAX00405902	20	74477267	74709703	chr15	4.79996093534588
6421	6440	JAX00063704	JAX00405971	20	74710207	75066154	chr15	4.9389301760295
6441	6460	JAX00405973	JAX00406057	20	75075669	75540181	chr15	4.95180248988331
6461	6480	JAX00063767	UNC25909242	20	75542829	75791678	chr15	4.89578017857475
6481	6500	JAX00406093	JAX00063812	20	75803414	76138766	chr15	4.72349304292077
6501	6520	JAX00063813	JAX00063832	20	76150651	76404781	chr15	4.73971897611508
6521	6540	JAX00063833	JAX00406244	20	76404807	76604033	chr15	4.91125551533474
6541	6560	JAX00406247	UNC151171175	20	76610860	76867263	chr15	4.91697440464
6561	6580	UNC25920141	UNC25921510	20	76890183	77081955	chr15	4.93002193117745
6581	6600	JAX00406341	UNC150297789	20	77105284	77639151	chr15	4.93085586404449
6601	6620	JAX00406422	UNC25930440	20	77646309	77933420	chr15	4.93804741360912
6621	6640	JAX00063951	JAX00406555	20	77988549	78278347	chr15	5.19351092556154
6641	6660	JAX00406561	JAX00406612	20	78282178	78435952	chr15	5.19714227293801
6661	6680	UNC25937585	JAX00406689	20	78470729	78702290	chr15	5.18643002407631
6681	6700	JAX00064005	JAX00406744	20	78719994	78946296	chr15	5.16020736826462
6701	6720	JAX00064023	UNC25947582	20	78960707	79199416	chr15	5.16083049029313
6721	6740	JAX00406806	JAX00188140	20	79217175	79527444	chr15	5.18002378925836
6741	6760	JAX00064066	JAX00406894	20	79538509	79676492	chr15	5.18281910946495
6761	6780	UNC150231490	JAX00406936	20	79691666	79829468	chr15	5.1665705072216
6781	6800	JAX00406937	JAX00064108	20	79830931	80090077	chr15	5.23932542576067
6801	6820	UNC25960296	UNC25963524	20	80107766	80342838	chr15	5.2396512487357
6821	6840	JAX00407075	JAX00407116	20	80384032	80603540	chr15	5.23995418509912
6841	6860	UNC25967020	JAX00207673	20	80642966	80957286	chr15	5.18198553287071
6861	6880	JAX00407170	JAX00407215	20	80957399	81173770	chr15	5.16836405696901
6881	6900	JAX00064190	UNC25973508	20	81181915	81273035	chr15	5.21930689266365
6901	6920	UNC25973551	JAX00407270	20	81278969	81569436	chr15	5.3754912077951
6921	6940	UNC25976499	JAX00407298	20	81570192	81726681	chr15	5.43255011035465
6941	6960	JAX00407299	JAX00407338	20	81726852	81937087	chr15	5.43649315231744
6961	6980	JAX00064248	JAX00407371	20	81943912	82136554	chr15	5.44116514831818
6981	7000	JAX00407373	UNC25984761	20	82156205	82413676	chr15	5.47068048555341
7001	7020	JAX00064281	JAX00407456	20	82439974	82690001	chr15	5.47935431866644
7021	7040	UNC25987566	backupUNC150396514	20	82692214	82881526	chr15	5.44398527736225
7041	7060	UNC25989251	JAX00407549	20	82899232	83164901	chr15	5.4558514775459
7061	7080	JAX00407550	JAX00064354	20	83164920	83409292	chr15	5.45850532227333
7081	7100	UNC25994203	JAX00207727	20	83414304	83531963	chr15	5.471614751954
7101	7120	UNC25996155	JAX00407664	20	83538953	83807162	chr15	5.51591301133231
7121	7140	UNC26000177	JAX00207740	20	83818390	84041087	chr15	5.67767242397812
7141	7160	JAX00064401	JAX00407747	20	84041657	84233585	chr15	5.70580203685908
7161	7180	JAX00064418	JAX00407780	20	84257738	84411507	chr15	5.73107103101275
7181	7200	JAX00407783	JAX00407833	20	84413202	84629289	chr15	5.72371290182246
7201	7220	JAX00207760	JAX00407887	20	84636223	84821262	chr15	5.65445469439413
7221	7240	JAX00407888	JAX00407914	20	84821479	84997816	chr15	5.65592508170624
7241	7260	JAX00407915	UNC26020619	20	84998729	85183767	chr15	5.65940659853339
7261	7280	JAX00407958	JAX00207774	20	85192218	85279536	chr15	5.6465023934463
7281	7300	UNC26021575	UNC26024002	20	85283009	85521892	chr15	5.69730831259403
7301	7320	backupUNC150240932	JAX00064527	20	85536147	85694078	chr15	5.54262323701716
7321	7340	JAX00408085	JAX00064535	20	85711482	85821484	chr15	5.54050414977244
7341	7360	JAX00408135	UNC151172887	20	85829201	85961524	chr15	5.53175152970711
7361	7380	JAX00064548	JAX00408282	20	85973749	86160637	chr15	5.412181873596
7381	7400	UNC26033460	JAX00408331	20	86172546	86329005	chr15	5.41281145045109
7401	7420	JAX00408335	JAX00408388	20	86330446	86493867	chr15	5.46398688759024
7421	7440	JAX00408392	JAX00064595	20	86498628	86631644	chr15	5.34959553620063
7441	7460	JAX00408428	JAX00408486	20	86632157	86725145	chr15	5.34461423273891
7461	7480	JAX00408488	UNC26042656	20	86726798	86854337	chr15	5.24211228222069
7481	7500	JAX00064613	JAX00207798	20	86861685	86985036	chr15	5.08139106668748
7501	7520	UNC26044338	JAX00064631	20	86987092	87093786	chr15	5.08596086261268
7521	7540	UNC26046015	UNC26047084	20	87100649	87187572	chr15	5.09119045997265
7541	7560	JAX00064637	UNC26048887	20	87190344	87276506	chr15	5.07763529419851
7561	7580	JAX00408668	UNC26050739	20	87284690	87392085	chr15	5.25941731505443
7581	7600	JAX00064653	JAX00408764	20	87399966	87569310	chr15	5.21452443312837
7601	7620	JAX00408765	UNC26056952	20	87571730	87816181	chr15	5.22575759760223
7621	7640	JAX00064686	JAX00408865	20	87819378	87940413	chr15	5.19149951501432
7641	7660	JAX00064694	JAX00408905	20	87942498	88018326	chr15	5.18822863722168
7661	7680	UNC26060077	JAX00408960	20	88025502	88156514	chr15	5.1916199876612
7681	7700	JAX00408961	JAX00207825	20	88158511	88354715	chr15	5.1430007892605
7701	7720	UNC26065995	UNC26068075	20	88388622	88539503	chr15	5.08512969903542
7721	7740	JAX00409066	JAX00409106	20	88548609	88818713	chr15	5.11503255321019
7741	7760	JAX00409108	JAX00409134	20	88819823	89001715	chr15	5.22817109234144
7761	7780	UNC26071866	UNC26073404	20	89019880	89226790	chr15	5.26773102004045
7781	7800	JAX00064794	JAX00409192	20	89264995	89458993	chr15	5.36296604692226
7801	7820	JAX00409193	UNC26079147	20	89460495	89704735	chr15	5.62394995358377
7821	7840	JAX00409226	UNC26082394	20	89706022	89968175	chr15	5.64837649125791
7841	7860	JAX00064846	UNC26085058	20	89984044	90153295	chr15	5.66615301035756
7861	7880	JAX00409317	UNC26088083	20	90178852	90330439	chr15	5.68840110584871
7881	7900	UNC26088589	UNC26092344	20	90367764	90578176	chr15	5.79134615992651
7901	7920	UNC26092874	JAX00409422	20	90609835	90731190	chr15	5.8949448018148
7921	7940	JAX00409427	UNC26098162	20	90736304	90890338	chr15	5.91615767771241
7941	7960	JAX00409459	JAX00207895	20	90892675	91144607	chr15	5.90862639816716
7961	7980	JAX00064934	JAX00409560	20	91149526	91351269	chr15	5.87274429916702
7981	8000	JAX00409561	JAX00409635	20	91354848	91675799	chr15	5.82071248437719
8001	8020	JAX00064974	JAX00409690	20	91685902	91889320	chr15	5.365339197373
8021	8040	UNC26115979	JAX00409743	20	91890656	92021210	chr15	5.31938266718507
8041	8060	JAX00409744	JAX00409779	20	92021424	92172571	chr15	5.23433347323688
8061	8080	JAX00409787	JAX00409814	20	92202997	92349391	chr15	5.15221222407927
8081	8100	UNC26123163	UNC26124349	20	92351411	92439009	chr15	5.03012951064246
8101	8120	UNC26124429	UNC26126120	20	92444083	92575643	chr15	4.9449020626561
8121	8140	UNC26126277	UNC26128635	20	92591977	92825846	chr15	4.82762321444784
8141	8160	JAX00409896	UNC26131305	20	92843331	93051273	chr15	4.7122219018184
8161	8180	JAX00065077	JAX00065091	20	93069568	93261141	chr15	4.38669530533366
8181	8200	JAX00409965	UNC26134268	20	93264367	93369124	chr15	4.42612855202966
8201	8220	UNC26134480	UNC26136502	20	93385373	93540839	chr15	4.44322327871103
8221	8240	JAX00410055	JAX00410100	20	93541813	93617284	chr15	4.47069250945418
8241	8260	JAX00410101	JAX00410130	20	93617575	93727440	chr15	4.51444521411884
8261	8280	UNC26138890	UNC26140129	20	93727700	93812223	chr15	4.50241087418957
8281	8300	JAX00410158	UNC26141337	20	93818068	93894384	chr15	4.48679722059828
8301	8320	UNC26141384	JAX00410227	20	93898229	94036616	chr15	4.48616553348657
8321	8340	JAX00410230	JAX00410266	20	94039570	94177677	chr15	4.50867917203358
8341	8360	UNC26145702	UNC150261882	20	94192822	94415139	chr15	4.55650157343158
8361	8380	UNC26148622	UNC26150110	20	94416330	94528585	chr15	4.59576743908261
8381	8400	JAX00410339	JAX00065194	20	94533203	94632881	chr15	4.62235765495866
8401	8420	JAX00410388	JAX00065207	20	94633981	94785021	chr15	4.62550993894249
8421	8440	JAX00410430	UNC26156504	20	94788314	94964546	chr15	4.64428353187147
8441	8460	UNC26156539	JAX00410487	20	94967784	95057976	chr15	4.6663731325884
8461	8480	UNC26157891	UNC26159967	20	95059781	95211418	chr15	4.67677360633316
8481	8500	JAX00065238	UNC26161785	20	95213064	95361305	chr15	4.68355874809269
8501	8520	JAX00065251	JAX00410620	20	95371917	95556605	chr15	4.66350494382755
8521	8540	JAX00410625	UNC26166710	20	95588564	95728349	chr15	4.58098494940862
8541	8560	JAX00410696	JAX00410759	20	95740481	95859898	chr15	4.59570963463047
8561	8580	JAX00410760	UNC26171675	20	95860392	96038279	chr15	4.67109707515324
8581	8600	JAX00410800	UNC26173397	20	96039602	96227753	chr15	4.73811344998917
8601	8620	UNC26173649	UNC26175503	20	96269275	96430683	chr15	4.7472614320328
8621	8640	JAX00410894	UNC26177045	20	96463289	96566963	chr15	4.74028022386717
8641	8660	JAX00410928	JAX00065356	20	96572101	96783680	chr15	4.73387214410269
8661	8680	JAX00410995	JAX00065367	20	96785481	96935103	chr15	4.70954796646815
8681	8700	JAX00065368	JAX00411076	20	96953333	97056434	chr15	4.66593736856953
8701	8720	JAX00411077	JAX00411131	20	97056464	97302954	chr15	4.47882215162158
8721	8740	JAX00411142	JAX00411196	20	97347947	97491181	chr15	4.54539374861296
8741	8760	UNC26188823	JAX00411249	20	97491776	97666765	chr15	4.42511719623124
8761	8780	JAX00411258	JAX00065429	20	97679018	97761416	chr15	4.40257132966584
8781	8800	UNC26192723	JAX00411370	20	97776261	97947259	chr15	4.28607008022705
8801	8820	UNC26194620	JAX00065454	20	97949224	98094588	chr15	4.29301325622389
8821	8840	UNC26197079	UNC26198686	20	98106150	98241088	chr15	4.33115502446382
8841	8860	UNC26199105	JAX00411510	20	98275267	98486460	chr15	4.36802470689576
8861	8880	JAX00411511	UNC26202468	20	98486660	98616216	chr15	4.40650641455851
8881	8900	UNC26202530	JAX00065510	20	98625169	98814168	chr15	4.37649468010222
8901	8920	JAX00411575	JAX00411612	20	98821282	99011448	chr15	4.35758155774917
8921	8940	UNC26206420	UNC26207506	20	99032124	99174635	chr15	4.33686015177234
8941	8960	JAX00411641	JAX00065547	20	99179234	99346407	chr15	4.36540730713062
8961	8980	JAX00065548	UNC26210905	20	99352900	99470609	chr15	4.42103616738678
8981	9000	UNC26211158	JAX00065566	20	99496100	99566622	chr15	4.43150692104345
9001	9020	JAX00411754	JAX00065583	20	99570206	99814257	chr15	4.43893438865892
9021	9040	UNC26214770	UNC26216599	20	99832040	100062583	chr15	4.46245597220316
9041	9060	JAX00065603	UNC26219392	20	100067491	100331390	chr15	4.37463378775274
9061	9080	JAX00411854	JAX00411899	20	100355846	100548857	chr15	4.10928727442894
9081	9100	JAX00411900	JAX00065653	20	100548941	100741912	chr15	4.0762756411295
9101	9120	UNC26223995	JAX00065665	20	100762355	100902918	chr15	4.12553487229864
9121	9140	UNC26224649	JAX00412009	20	100915118	101115068	chr15	4.0587503165641
9141	9160	UNC26225517	B6_15-101391454-S	20	101139305	101391454	chr15	4.05211171126404
9161	9180	JAX00065702	JAX00412106	20	101392029	101577425	chr15	4.00287908622154
9181	9200	JAX00412108	UNC26231186	20	101583849	101703707	chr15	4.01504725065296
9201	9220	UNC26231401	UNC26233600	20	101717442	101858039	chr15	4.09074326749236
9221	9240	JAX00065736	JAX00412209	20	101863688	101980338	chr15	4.11122905445134
9241	9260	JAX00412211	JAX00065756	20	101980666	102099641	chr15	4.1090952480457
9261	9280	JAX00412242	JAX00412271	20	102116211	102250033	chr15	4.09198461148081
9281	9300	UNC26237910	JAX00412302	20	102250176	102497208	chr15	4.02137399539236
9301	9320	JAX00065785	JAX00412329	20	102501550	102665588	chr15	4.85100556507203
9321	9340	JAX00412333	JAX00412382	20	102672466	103004303	chr15	5.53975206595869
1	20	JAX00065867	JAX00412491	20	3168410	3816370	chr16	6.02416994030926
21	40	JAX00412496	JAX00412547	20	3866767	4158926	chr16	6.01770979394159
41	60	JAX00412548	JAX00412583	20	4169821	4381627	chr16	5.84915224895072
61	80	JAX00065942	JAX00065959	20	4384032	4627736	chr16	5.40100855025978
81	100	JAX00065960	JAX00412656	20	4629030	4906807	chr16	5.10007937732897
101	120	JAX00412657	JAX00412694	20	4910812	5209408	chr16	5.17071927470776
121	140	JAX00412696	JAX00412733	20	5219229	5465723	chr16	5.54624513715308
141	160	JAX00066023	JAX00412770	20	5465737	5743765	chr16	5.8612999872262
161	180	UNC26268602	JAX00066057	20	5786540	5910261	chr16	6.08264468296325
181	200	JAX00412811	UNC26273183	20	5917682	6109171	chr16	5.32544432992593
201	220	JAX00412859	JAX00412896	20	6117275	6323888	chr16	4.97943726561745
221	240	JAX00412897	JAX00412930	20	6327788	6464620	chr16	6.00407916053514
241	260	JAX00412931	JAX00412961	20	6464677	6565171	chr16	6.12564646819593
261	280	JAX00066108	JAX00412994	20	6575057	6741071	chr16	6.11255280390561
281	300	JAX00412995	JAX00413030	20	6741198	6884281	chr16	6.39449624654574
301	320	JAX00413031	UNC26285827	20	6887984	7015460	chr16	6.34661727355507
321	340	UNC26285976	JAX00413085	20	7026604	7166222	chr16	6.26649733220874
341	360	JAX00413086	JAX00413104	20	7166353	7261140	chr16	6.33604963034744
361	380	UNC26289351	JAX00413138	20	7267786	7466578	chr16	6.5841780012742
381	400	JAX00413140	JAX00413179	20	7471968	7633564	chr16	6.64402274402614
401	420	JAX00413184	JAX00066203	20	7640831	7864057	chr16	6.69131521515543
421	440	JAX00413220	JAX00413260	20	7875782	8075421	chr16	6.54456444261826
441	460	UNC26298611	JAX00413292	20	8082754	8234268	chr16	7.13080761013009
461	480	UNC26300481	UNC26302460	20	8238156	8413634	chr16	6.83786081351939
481	500	JAX00413328	UNC26306353	20	8458841	8707918	chr16	6.49187397266184
501	520	JAX00413379	JAX00413426	20	8713463	8985468	chr16	5.65377846687592
521	540	JAX00413427	JAX00066299	20	8993511	9140918	chr16	5.53719889791888
541	560	backupJAX00413474	UNC26315608	20	9141889	9377663	chr16	4.64905657331143
561	580	JAX00413521	JAX00413561	20	9385055	9623813	chr16	4.54150245000192
581	600	JAX00413562	JAX00413599	20	9629878	9767690	chr16	4.57982426395943
601	620	JAX00413601	JAX00066362	20	9769350	9985997	chr16	4.54987917912852
621	640	JAX00413641	JAX00066384	20	9990673	10276575	chr16	5.44714061821461
641	660	JAX00413684	JAX00413722	20	10295755	10460583	chr16	5.52975654038013
661	680	JAX00413724	JAX00066416	20	10463209	10701008	chr16	5.61705573750461
681	700	JAX00066417	JAX00413841	20	10719807	11026470	chr16	5.91683803164653
701	720	UNC26335193	JAX00413875	20	11026845	11250864	chr16	6.06374737021801
721	740	JAX00066456	JAX00066479	20	11251080	11560294	chr16	6.39503671483004
741	760	JAX00413936	UNC26345580	20	11563402	11834804	chr16	6.57631444874426
761	780	JAX00066498	UNC26347686	20	11837547	11988526	chr16	6.59108727938334
781	800	JAX00066511	UNC26348988	20	11991263	12084539	chr16	6.59833928572701
801	820	JAX00066521	UNC26350745	20	12089193	12220293	chr16	6.47821970645463
821	840	JAX00414115	JAX00066537	20	12226850	12356612	chr16	6.45474746623708
841	860	JAX00414147	UNC26354416	20	12357227	12491696	chr16	6.4524630457267
861	880	JAX00414184	JAX00066562	20	12495043	12676229	chr16	6.44995326783371
881	900	UNC26356738	JAX00414271	20	12676826	12882038	chr16	6.45685514371222
901	920	JAX00414274	JAX00066594	20	12886882	13109927	chr16	6.35245780193678
921	940	UNC26362308	JAX00414375	20	13125620	13391908	chr16	6.34641241805351
941	960	JAX00414377	JAX00414434	20	13398163	13663008	chr16	6.24363004925606
961	980	JAX00066636	JAX00414466	20	13665131	13845452	chr16	6.40746651112901
981	1000	JAX00414468	JAX00414501	20	13862324	14071588	chr16	6.39537436244306
1001	1020	UNC26372804	JAX00066681	20	14075732	14269509	chr16	6.27778269835591
1021	1040	JAX00414544	JAX00414586	20	14277044	14466197	chr16	6.28063522893122
1041	1060	JAX00414590	JAX00066722	20	14467382	14793687	chr16	6.30648082688894
1061	1080	JAX00414626	JAX00066740	20	14801322	15030324	chr16	6.23485700209471
1081	1100	JAX00414668	JAX00208409	20	15052240	15243990	chr16	6.14003413979081
1101	1120	UNC26384921	UNC26387957	20	15257000	15606411	chr16	6.15136230983041
1121	1140	JAX00414743	JAX00208419	20	15632068	15858167	chr16	6.15837029895888
1141	1160	JAX00066802	JAX00414823	20	15865427	16322648	chr16	6.16905871832234
1161	1180	UNC26396187	JAX00066869	20	16337339	16745122	chr16	6.16533784430679
1181	1200	JAX00414872	JAX00414911	20	16759635	17077942	chr16	6.12226725969252
1201	1220	JAX00066892	JAX00414948	20	17082072	17448151	chr16	6.12345935868627
1221	1240	JAX00414949	UNC26409158	20	17450720	17738763	chr16	6.05780888020066
