from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP
5181	5200	JAX00461252	JAX00084101	20	61237146	61298779	chr18	3.48846096314507
5201	5220	JAX00461275	UNC29396276	20	61301081	61431723	chr18	3.4871335220275
5221	5240	JAX00084112	UNC29397890	20	61452732	61543843	chr18	3.48643973863375
5241	5260	JAX00461339	JAX00084128	20	61544637	61655305	chr18	3.48533531879747
5261	5280	JAX00461367	JAX00461399	20	61657490	61808600	chr18	3.49582027464901
5281	5300	JAX00213520	JAX00461432	20	61821589	61975781	chr18	3.39205970165389
5301	5320	JAX00461434	JAX00461481	20	61977800	62118272	chr18	3.38670871768897
5321	5340	JAX00461482	JAX00461529	20	62120293	62221644	chr18	3.41184947514388
5341	5360	JAX00461534	JAX00461582	20	62232674	62372536	chr18	3.29554906608976
5361	5380	JAX00084182	JAX00213544	20	62391454	62660791	chr18	3.29625932219269
5381	5400	JAX00461638	JAX00461686	20	62663220	62905589	chr18	3.37911823229676
5401	5420	JAX00084221	JAX00461739	20	62907207	63068606	chr18	3.39769802280582
5421	5440	JAX00461743	JAX00084250	20	63103052	63295593	chr18	3.35713158707219
5441	5460	UNC29424756	JAX00084260	20	63321147	63422715	chr18	3.33788293909215
5461	5480	UNC29426660	JAX00084268	20	63430056	63528391	chr18	3.35865394092975
5481	5500	JAX00461869	JAX00461927	20	63534147	63745632	chr18	3.35732266323587
5501	5520	JAX00461932	JAX00461975	20	63753980	63899035	chr18	3.35107988288245
5521	5540	JAX00461976	JAX00084305	20	63899308	64013745	chr18	3.44926490140696
5541	5560	JAX00213576	JAX00462064	20	64032235	64257389	chr18	3.67043297235752
5561	5580	JAX00462065	JAX00462101	20	64258963	64437260	chr18	3.53746206260789
5581	5600	JAX00462103	UNC29444220	20	64440157	64666306	chr18	3.06915759915488
5601	5620	JAX00462156	JAX00462209	20	64666611	64859622	chr18	3.02666763131346
5621	5640	JAX00462211	JAX00084378	20	64862029	64996984	chr18	2.98171564825692
5641	5660	JAX00462266	UNC29451847	20	64998878	65132051	chr18	2.98213343359222
5661	5680	UNC29451937	UNC29453237	20	65135666	65208973	chr18	2.98243312529814
5681	5700	UNC29453352	JAX00213604	20	65215816	65260044	chr18	2.982662911763
5701	5720	JAX00462382	JAX00462420	20	65269958	65339232	chr18	2.97252958460901
5721	5740	JAX00462423	JAX00462472	20	65342074	65405103	chr18	2.91273621783028
5741	5760	JAX00462477	UNC29458294	20	65410890	65500988	chr18	2.83581803457768
5761	5780	UNC29458466	UNC29460210	20	65509395	65623499	chr18	2.82312004636474
5781	5800	UNC29460280	JAX00462604	20	65631947	65763776	chr18	2.8221555686599
5801	5820	UNC29462490	JAX00084441	20	65771129	65846294	chr18	2.82149276805697
5821	5840	JAX00462644	JAX00084452	20	65846531	65971002	chr18	2.78127868886135
5841	5860	JAX00462673	JAX00084456	20	65971704	66039598	chr18	2.72473634859457
5861	5880	JAX00462719	JAX00462757	20	66061124	66218211	chr18	2.79113837053434
5881	5900	JAX00462761	JAX00462827	20	66221409	66322654	chr18	2.79141149742917
5901	5920	JAX00462829	JAX00188528	20	66324670	66444649	chr18	2.7915851572521
5921	5940	JAX00462877	UNC29477647	20	66452153	66596172	chr18	2.79177591425384
5941	5960	JAX00462921	JAX00462966	20	66611875	66815902	chr18	2.79015903919217
5961	5980	JAX00462967	JAX00463000	20	66817683	67028599	chr18	2.77965169886172
5981	6000	JAX00463002	JAX00084538	20	67028793	67126590	chr18	2.77943515065784
6001	6020	JAX00463031	JAX00463072	20	67149388	67337191	chr18	2.77899987179759
6021	6040	JAX00463075	JAX00463116	20	67340969	67487877	chr18	2.7787376454129
6041	6060	JAX00463117	JAX00463162	20	67488836	67661370	chr18	2.79110261356801
6061	6080	JAX00463163	JAX00463210	20	67662222	67843345	chr18	2.79567380975389
6081	6100	JAX00463212	JAX00084605	20	67855823	68016128	chr18	2.80384262851606
6101	6120	JAX00463261	JAX00463310	20	68024157	68163469	chr18	2.81164047096895
6121	6140	JAX00463311	JAX00463369	20	68164046	68316675	chr18	2.81128128412341
6141	6160	JAX00463372	UNC29508118	20	68318134	68510455	chr18	2.78818907286622
6161	6180	UNC29508356	JAX00463452	20	68529171	68680883	chr18	2.76322788921495
6181	6200	JAX00463454	JAX00463498	20	68685258	68819554	chr18	2.76339097581022
6201	6220	JAX00463499	JAX00463548	20	68819641	68929305	chr18	2.76355481972942
6221	6240	JAX00084674	JAX00463573	20	68929407	69066099	chr18	2.9208478690182
6241	6260	UNC29516660	UNC29518535	20	69074300	69188229	chr18	2.94521224715012
6261	6280	UNC29518639	JAX00463686	20	69194112	69283640	chr18	2.93288617175477
6281	6300	JAX00463688	UNC29520777	20	69284031	69328737	chr18	2.93351430538902
6301	6320	UNC29520815	JAX00463743	20	69329968	69393781	chr18	2.93394308052528
6321	6340	JAX00463745	UNC29523434	20	69402838	69545336	chr18	2.93527689007712
6341	6360	JAX00463770	JAX00463825	20	69563426	69681478	chr18	2.93764325180846
6361	6380	UNC29525491	UNC29526781	20	69694087	69802270	chr18	2.93977185563066
6381	6400	JAX00463872	JAX00463923	20	69806114	69954685	chr18	2.94240895858846
6401	6420	UNC29528959	JAX00463977	20	69958359	70088462	chr18	2.93439097781051
6421	6440	JAX00213725	JAX00464044	20	70099713	70229742	chr18	2.90625118221022
6441	6460	JAX00464045	JAX00464087	20	70233758	70418925	chr18	2.96607116248811
6461	6480	JAX00464090	JAX00084803	20	70436991	70660605	chr18	2.9353757131446
6481	6500	JAX00464137	UNC29542964	20	70660810	70825259	chr18	2.71528099993308
6501	6520	JAX00464170	UNC29546737	20	70838314	71064393	chr18	4.1362066170618
6521	6540	JAX00464226	UNC29551003	20	71082843	71329975	chr18	6.02268717189003
6541	6560	JAX00464281	JAX00464321	20	71342614	71502367	chr18	5.70748379911111
6561	6580	JAX00464322	JAX00464369	20	71503182	71688556	chr18	6.32981957328036
6581	6600	JAX00084879	JAX00464425	20	71691422	71920838	chr18	6.27629273015183
6601	6620	JAX00464427	JAX00464467	20	71920939	72143932	chr18	6.26959658256395
6621	6640	UNC29563936	B6_18-072387016-S	20	72144535	72387016	chr18	6.2502670832052
6641	6660	JAX00464518	JAX00464559	20	72391268	72545005	chr18	5.20072457208762
6661	6680	JAX00464560	JAX00464611	20	72545045	72845663	chr18	4.13425962130927
6681	6700	JAX00464612	JAX00464640	20	72845689	73014638	chr18	4.25216277341646
6701	6720	JAX00464643	UNC29580345	20	73027092	73151236	chr18	4.24152188361916
6721	6740	JAX00464688	UNC29582413	20	73181865	73295130	chr18	4.20346500449796
6741	6760	JAX00464732	UNC29586009	20	73296213	73532786	chr18	6.53070828885986
6761	6780	JAX00464772	JAX00464804	20	73534195	73709398	chr18	6.11591327821951
6781	6800	JAX00464807	JAX00464855	20	73709822	73955866	chr18	4.99366212732701
6801	6820	UNC29592644	JAX00464915	20	73972152	74124230	chr18	2.8667043407641
6821	6840	JAX00464917	UNC29598811	20	74126554	74324041	chr18	2.82539120259366
6841	6860	JAX00085076	JAX00085090	20	74327938	74528033	chr18	2.79678072413754
6861	6880	JAX00464997	JAX00465069	20	74533496	74684880	chr18	2.80904301302347
6881	6900	JAX00465070	UNC29605915	20	74684962	74803860	chr18	2.74679373680972
6901	6920	JAX00085112	JAX00465181	20	74813850	74977969	chr18	2.70477226547139
6921	6940	UNC29609122	UNC180170591	20	74979153	75153969	chr18	2.70565992992494
6941	6960	JAX00465245	UNC29614305	20	75161512	75273654	chr18	2.80626041557079
6961	6980	JAX00465278	UNC29615185	20	75276210	75352676	chr18	2.80893642453125
6981	7000	JAX00465317	UNC29617983	20	75367716	75559349	chr18	2.91255387956511
7001	7020	JAX00465371	JAX00465419	20	75560858	75700896	chr18	2.93303907402133
7021	7040	JAX00085180	JAX00465472	20	75715060	75871463	chr18	2.93408869886206
7041	7060	UNC29623368	JAX00465528	20	75874018	76040050	chr18	2.93957710608855
7061	7080	UNC29626570	UNC29628452	20	76051022	76151394	chr18	2.94315307849352
7081	7100	JAX00085212	JAX00085222	20	76151994	76308676	chr18	2.95208866366566
7101	7120	JAX00085224	JAX00085236	20	76314127	76454237	chr18	2.95070612238619
7121	7140	JAX00465626	JAX00465675	20	76465755	76605026	chr18	3.27948504662134
7141	7160	JAX00465676	UNC29637116	20	76605101	76865663	chr18	3.77996708414851
7161	7180	JAX00465734	JAX00465784	20	76865725	77054811	chr18	3.86263504981871
7181	7200	JAX00213857	UNC29642886	20	77062186	77214162	chr18	3.44479204974959
7201	7220	JAX00085286	JAX00465858	20	77227622	77480249	chr18	3.41963605639014
7221	7240	JAX00085307	JAX00465900	20	77510714	77686452	chr18	3.18213085359299
7241	7260	JAX00085320	JAX00465950	20	77691523	77889093	chr18	3.39492415235409
7261	7280	JAX00085335	JAX00465985	20	77890243	78086663	chr18	3.40727311233388
7281	7300	JAX00085351	JAX00466044	20	78094239	78260186	chr18	3.29456029152217
7301	7320	JAX00466045	JAX00466098	20	78261875	78418897	chr18	3.29157919119517
7321	7340	JAX00466099	JAX00085384	20	78420924	78527485	chr18	3.46823146337241
7341	7360	JAX00466151	JAX00466192	20	78544196	78705650	chr18	3.89982242138984
7361	7380	JAX00466194	UNC29664750	20	78711770	78848656	chr18	3.6882781660038
7381	7400	JAX00466242	UNC29666701	20	78856946	78977148	chr18	3.44130023549394
7401	7420	UNC29667312	JAX00466336	20	79016850	79083239	chr18	3.43202461332417
7421	7440	JAX00466338	JAX00466380	20	79097900	79220872	chr18	3.20223634653536
7441	7460	JAX00466383	JAX00466426	20	79233221	79338727	chr18	3.44560145272251
7461	7480	JAX00466429	JAX00466458	20	79346049	79535036	chr18	3.40313457853574
7481	7500	JAX00085459	JAX00085475	20	79535467	79745807	chr18	3.44767178869535
7501	7520	JAX00466494	JAX00466561	20	79745929	79938360	chr18	3.39217748266891
7521	7540	JAX00085489	JAX00466587	20	79951226	80133657	chr18	3.3611475548891
7541	7560	JAX00466593	UNC29685792	20	80147094	80275909	chr18	3.24008882674315
7561	7580	JAX00466637	JAX00466666	20	80279984	80380807	chr18	3.16745453549492
7581	7600	UNC29687276	UNC29689297	20	80382732	80481257	chr18	3.163143378545
7601	7620	UNC29689437	JAX00466742	20	80490608	80612059	chr18	3.16447405582791
7621	7640	UNC29691584	JAX00085550	20	80620685	80740140	chr18	3.16966217465188
7641	7660	JAX00466793	JAX00466839	20	80740407	80821369	chr18	3.09610092860787
7661	7680	JAX00466840	JAX00085564	20	80823350	80947534	chr18	3.05024183315206
7681	7700	UNC29696682	JAX00466932	20	80950284	81105356	chr18	3.04106166718581
7701	7720	JAX00085576	JAX00466965	20	81106086	81247380	chr18	2.91811007464375
7721	7740	JAX00466967	JAX00467020	20	81248582	81392652	chr18	2.92078063422745
7741	7760	UNC29703093	JAX00085613	20	81400133	81592251	chr18	2.91573125303043
7761	7780	JAX00467083	UNC29708430	20	81610048	81718203	chr18	2.9200474294523
7781	7800	UNC29708529	UNC29709481	20	81725201	81782169	chr18	2.92208709414092
7801	7820	UNC29709504	JAX00085639	20	81783969	81938986	chr18	2.92369791211119
7821	7840	JAX00467161	JAX00467191	20	81940779	82060038	chr18	2.92762621338908
7841	7860	JAX00467192	backupJAX00467217	20	82060163	82159602	chr18	2.94093008120183
7861	7880	JAX00467220	JAX00467247	20	82167150	82328047	chr18	3.12737148578269
7881	7900	UNC29718595	UNC29720598	20	82328731	82476391	chr18	3.09652519314106
7901	7920	UNC29720791	JAX00467292	20	82488078	82616727	chr18	2.86989783957673
7921	7940	JAX00467293	UNC29725095	20	82617093	82752401	chr18	2.70725426039432
7941	7960	JAX00085701	UNC29726493	20	82755193	82881463	chr18	2.70630393767612
7961	7980	backupJAX00085710	JAX00467392	20	82883715	83036266	chr18	2.6953509691262
7981	8000	UNC29729228	JAX00467424	20	83046853	83191074	chr18	2.69814774340763
8001	8020	UNC29731696	JAX00467467	20	83203886	83348167	chr18	2.6884323047723
8021	8040	UNC29734208	JAX00467515	20	83350301	83575849	chr18	2.67888021718106
8041	8060	JAX00467517	JAX00467559	20	83576117	83689320	chr18	2.6552037451134
8061	8080	JAX00467560	JAX00085784	20	83691890	83866168	chr18	2.65366829510964
8081	8100	JAX00467603	UNC29743873	20	83869560	83999514	chr18	2.65385772387661
8101	8120	JAX00467663	JAX00467704	20	84004870	84191266	chr18	2.65453750758198
8121	8140	UNC29747163	UNC29748477	20	84198888	84304249	chr18	2.66336857333011
8141	8160	UNC29748586	UNC29749724	20	84310531	84385848	chr18	2.68192775042173
8161	8180	UNC29749856	JAX00467827	20	84400093	84522156	chr18	2.6721328511322
8181	8200	JAX00467831	JAX00467877	20	84571079	84809319	chr18	2.67392617642835
8201	8220	UNC29755174	UNC29759306	20	84818324	85051407	chr18	2.666747810537
8221	8240	JAX00467946	UNC29762632	20	85107593	85305792	chr18	2.66906381928445
8241	8260	JAX00467989	JAX00468026	20	85308581	85468730	chr18	2.66781788369942
8261	8280	JAX00468032	JAX00468066	20	85475990	85605317	chr18	2.6618796964363
8281	8300	UNC29766529	JAX00468118	20	85606149	85834285	chr18	2.67870383904467
8301	8320	UNC29769984	JAX00468175	20	85848981	86172893	chr18	2.68743233386019
8321	8340	JAX00468176	JAX00468220	20	86183194	86481267	chr18	2.68952402424647
8341	8360	JAX00468221	JAX00468256	20	86487258	86608207	chr18	2.65466939906516
8361	8380	JAX00085990	JAX00468285	20	86612662	86760604	chr18	2.55012627896455
8381	8400	JAX00468286	JAX00468317	20	86761212	86959139	chr18	2.64098651963892
8401	8420	JAX00086016	JAX00086035	20	86959473	87213618	chr18	2.64694083176605
8421	8440	UNC29788458	JAX00468392	20	87219109	87535704	chr18	2.65249513452733
8441	8460	JAX00086062	JAX00214106	20	87575409	87888512	chr18	2.67443093446181
8461	8480	JAX00468444	JAX00086105	20	87900865	88178509	chr18	2.70595825836797
8481	8500	JAX00214116	JAX00468505	20	88196008	88339676	chr18	2.70034361151859
8501	8520	JAX00086121	JAX00086136	20	88397211	88596193	chr18	2.69798784313414
8521	8540	JAX00086137	JAX00468582	20	88601935	88772598	chr18	2.69215489737633
8541	8560	UNC29808274	JAX00468619	20	88783938	88956482	chr18	2.69417346905252
8561	8580	JAX00468624	JAX00468691	20	88965467	89245216	chr18	2.68839587911757
8581	8600	JAX00468693	JAX00086210	20	89254838	89574388	chr18	2.60321739413513
8601	8620	JAX00468738	JAX00468781	20	89583635	89860200	chr18	2.59181794216288
8621	8640	JAX00468787	JAX00086248	20	89876737	90089708	chr18	2.58610057079696
8641	8660	JAX00468831	JAX00468874	20	90113668	90560873	chr18	2.81744941851028
1	20	UNC29824296	JAX00468955	20	3151739	3461406	chr19	3.10023781729759
21	40	JAX00086326	JAX00468995	20	3463953	3643461	chr19	3.11455813115534
41	60	JAX00468997	JAX00469069	20	3657912	4025502	chr19	3.14625994547994
61	80	JAX00469082	JAX00469134	20	4057900	4273189	chr19	3.35593625395104
81	100	JAX00086388	JAX00469201	20	4304147	4557237	chr19	3.3565298369714
101	120	JAX00469206	JAX00469264	20	4570697	4750402	chr19	3.36557324025268
121	140	JAX00469272	JAX00469318	20	4780345	5016576	chr19	3.34171762148911
141	160	JAX00214211	UNC29840729	20	5033713	5206280	chr19	3.35524242769606
161	180	JAX00086457	JAX00086475	20	5225489	5450169	chr19	3.43926024099949
181	200	JAX00469423	JAX00086499	20	5450444	5778884	chr19	3.44054971136602
201	220	JAX00469491	JAX00469546	20	5796095	6101686	chr19	3.44345589336901
221	240	JAX00469547	JAX00469610	20	6104623	6322644	chr19	3.5537045959035
241	260	JAX00086540	JAX00469690	20	6347948	6649216	chr19	3.61246637675637
261	280	JAX00086564	JAX00469764	20	6650173	7141171	chr19	3.61758085183606
281	300	UNC29858472	JAX00469825	20	7200288	7562517	chr19	3.61824332099649
301	320	JAX00469826	JAX00469861	20	7564785	7850418	chr19	4.16572481311226
321	340	JAX00086639	UNC29867469	20	7864201	8600467	chr19	4.21326191162991
341	360	JAX00469956	JAX00214286	20	8655244	8898845	chr19	4.20575564538101
361	380	JAX00214287	JAX00086728	20	8898874	9041740	chr19	4.18821290031928
381	400	JAX00470004	backupUNC190142636	20	9055848	9647938	chr19	4.19673110496756
401	420	JAX00470079	JAX00470107	20	9721054	10031439	chr19	4.22971248523448
421	440	JAX00470110	JAX00470164	20	10043097	10170276	chr19	4.14438336168527
441	460	UNC29878754	JAX00470212	20	10180106	10361867	chr19	4.05586633506843
461	480	JAX00214313	JAX00086831	20	10383152	10562014	chr19	3.95355194901813
481	500	JAX00470263	JAX00470319	20	10563213	10723023	chr19	4.12006590560042
501	520	UNC29885105	JAX00470345	20	10731379	10809210	chr19	4.12065133626252
521	540	UNC29886257	JAX00470389	20	10813304	10965080	chr19	4.12124023456986
541	560	JAX00470391	JAX00470435	20	10966071	11051290	chr19	4.12150192771572
561	580	JAX00086868	JAX00086886	20	11068208	11289299	chr19	4.18789724313804
581	600	JAX00470489	JAX00470522	20	11300787	11420291	chr19	4.42025055625873
601	620	UNC29894668	JAX00470593	20	11451693	11631319	chr19	4.51976361217789
621	640	JAX00086912	JAX00086923	20	11632011	11787445	chr19	4.52085630474564
641	660	JAX00470658	UNC29902290	20	11787784	11997758	chr19	4.57330844277601
661	680	JAX00086939	JAX00470803	20	12000497	12409479	chr19	4.98754434832191
681	700	JAX00470804	JAX00086982	20	12411263	12567453	chr19	5.37496626720589
701	720	JAX00470861	JAX00470904	20	12585131	12715604	chr19	5.43360421172
721	740	JAX00086993	JAX00214368	20	12720381	12892208	chr19	5.43881828483245
741	760	JAX00470959	JAX00471006	20	12893820	13153648	chr19	5.24533633630317
761	780	JAX00471011	JAX00471085	20	13183435	13628181	chr19	5.15911295626655
781	800	JAX00087062	JAX00471159	20	13664961	14057535	chr19	5.41392374352371
801	820	JAX00087091	JAX00471216	20	14057713	14309170	chr19	5.7803406865646
821	840	JAX00471220	JAX00471282	20	14309701	14511384	chr19	5.81325886884034
841	860	JAX00471284	JAX00471338	20	14511811	14736433	chr19	5.80865983406584
861	880	JAX00087144	JAX00471410	20	14755340	14961363	chr19	5.89223981201636
881	900	UNC29937035	JAX00471467	20	14969348	15166390	chr19	5.99063278587339
901	920	JAX00471468	JAX00471518	20	15178232	15348197	chr19	5.85289497817508
921	940	UNC29941863	JAX00471566	20	15351691	15488785	chr19	5.90533865944977
941	960	UNC29943742	JAX00471610	20	15501123	15653688	chr19	5.9466126334414
961	980	JAX00471611	UNC29947593	20	15655385	15781757	chr19	5.94689889102371
981	1000	JAX00471651	JAX00214433	20	15783720	15970233	chr19	5.85470539097749
1001	1020	JAX00214434	JAX00471751	20	16005519	16132502	chr19	5.80004190025438
1021	1040	UNC29953665	JAX00087261	20	16136426	16313177	chr19	6.0656132828243
1041	1060	JAX00471787	JAX00214442	20	16323845	16498386	chr19	6.18922469495778
1061	1080	JAX00214443	JAX00087286	20	16498402	16654464	chr19	5.55038965306127
1081	1100	JAX00471888	JAX00471921	20	16654857	16836343	chr19	5.3308676943266
1101	1120	JAX00471929	JAX00471977	20	16866135	16995619	chr19	5.32760171850848
1121	1140	JAX00471980	JAX00472021	20	17005083	17132286	chr19	5.42617498591284
1141	1160	JAX00087323	JAX00472071	20	17135573	17273185	chr19	5.45905654271121
1161	1180	JAX00472072	UNC29975528	20	17274595	17447227	chr19	5.51364148378744
1181	1200	JAX00087347	UNC29979011	20	17469612	17651239	chr19	5.55637894945361
1201	1220	JAX00472146	JAX00087372	20	17656044	17786297	chr19	5.56402913795207
1221	1240	UNC29981183	JAX00472235	20	17803407	17881101	chr19	5.73181105224455
1241	1260	UNC29982619	UNC29986094	20	17882106	18097492	chr19	5.78679264925447
1261	1280	JAX00472290	UNC29988765	20	18100466	18257355	chr19	5.51744723560119
1281	1300	JAX00472349	UNC29990261	20	18264021	18379709	chr19	5.51869758012608
1301	1320	UNC29990641	JAX00087427	20	18396700	18535885	chr19	5.52041831301188
1321	1340	JAX00472427	UNC29997895	20	18550998	18825191	chr19	5.53134078248981
1341	1360	JAX00472507	JAX00472553	20	18847208	18967666	chr19	5.54459304491616
1361	1380	JAX00472558	JAX00087483	20	18971827	19286642	chr19	5.70353920394508
1381	1400	UNC30005204	JAX00472674	20	19317026	19596276	chr19	5.37243400886145
1401	1420	JAX00087506	UNC30012752	20	19597932	19798913	chr19	5.13362300097478
1421	1440	JAX00472715	JAX00472770	20	19799588	19967584	chr19	5.14375312541364
1441	1460	JAX00087535	JAX00472823	20	19972780	20133819	chr19	5.14160192989864
